marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	14368851	RHHZ13E05XI6L	0486483053	332164760	My Skateboard Sticker Activity Book (Dover Little Activity Books Stickers)	Books	5	1	1	N	N	For birthday gift bags!	These are ideal for our son's skateboard birthday party.  It's hard to find skateboard themed birthday decor, and I found these for the party bags for the kids.  Simple, cute, and all kids love stickers.  It's a decorate a skateboard picture with stickers booklet.  Cute.  Would also be good for a plane ride, road trip, stocking stuffer, etc.	2012-05-02
US	39594154	R36XSU6AO5TYWW	1434885585	541034000	More Full of Weeping	Books	5	1	1	N	N	Perfect Read	I loved this book! It was a fantastic read; perfect to curl up with or for the beach.  Can't wait for the authors next book!	2012-05-02
US	52324266	R238P40LA3WG5O	1598638165	40922778	Figures, Characters and Avatars: The Official Guide to Using DAZ Studio to Create Beautiful Art	Books	2	3	3	N	N	Not A Guide to the New Daz 4 Studio	Currently Daz is giving away Daz Studio 4 Pro as well as Bryce and Hexagon on their website. In doing so they are returning to their primary mission of selling models. Studio 4 is a great product, but this book won't help you navigate the features or the new interface, nor will it help you with most of the new figures or plugins. This is more of an ad for what the product can do, IF you know how to use it.  Hopefully they (or someone) will issue a comprehensive manual soon. Daz has invested a lot of time and money into its very versatile Genesis figure line which only works in Studio and has extensive features you will not learn about in this book. At this time your best reference to Studio is a group of tutorial films they've put on youtube. While these videos cover individual aspects of the program, not having a book that can be easily referenced for details is VERY frustrating. It means that you have stop what you are doing and find a video every time you want to use another feature. At least the videos go into more depth than this book does, but neither is likely to address exactly what you want to do. I'll post back if they put out a book that is more useful. At the moment there is nothing else out there.	2012-05-02
US	52445438	RBQZC5A3TSWT5	085768986X	69886969	Joss Whedon: The Complete Companion: The TV Series, the Movies, the Comic Books, and More	Books	5	11	22	N	Y	it's full of words!	i pre-ordered this book and really had no idea what to expect, but for some reason i thought i'd be getting a big catalogue of joss' work, full of pictures and maybe some choice quotes here and there. but instead, it's a BIG THICK honest-to-goodness BOOK filled with interviews, essays, and insights into the entire whedonverse, including joss' comics and his newest movies! the only thing i like almost as much as watching something by joss is reading about joss. this book is BIG and AWESOME and full of stuff about him and his many awesome works. it includes interviews of some of the amazing people who have worked with him, such as my personal fave jane espenson. yay!<br /><br />i haven't actually read it yet, so i can't say much more. i will return and update this review once i've read the entire book. expect that to take some time. it is THICK and AWESOME!<br /><br />(disclosure: i am obsessed with joss whedon beyond the point of preposterosity. but he has kept me going for years as a hermit with a broken back. there is no limit to the number of times i can re-read or re-watch something by him and i ALWAYS find something new. also, he is the only one out there asking the important questions and guiding us through the dark but making it hilarious, and... well, he has made the life of this semi-invalid almost a pleasure to endure.)	2012-05-02
US	16933080	R1HTWEFCLPF4M0	1770973052	895631571	My Life Tested: Earthly vs. Spiritual Things	Books	5	2	2	N	N	My Life Tested: Earthly vs Spiritual Things-Theresa M. Odom-Surgick	I loved this book \\"My Life Tested: Earthly vs. Spiritual Things.  This book reminds me that no one goes through life easily. Theresa shared her heart and soul with her readers and allowed us to enter her family life with all its highs and lows.  Her life's story showed me how to overcome life's issues whether they are emotional, physical, financial or relational. And her earthly life's difficulties she faced helped made her Spiritual Life better and stronger.  Loved her family photos.  I highly recommend this book and await her next one.	2012-05-02
US	37282162	R25GF10NMYCU60	1933618493	959767017	Knowing Darkness: Artists Inspired by Stephen King	Books	5	1	1	N	Y	Gallery of scary but cool artwork of king's work!	Once you read this, you'll be stepping into an art museum and see the awesome artwork of king's work, such as illustrations and the famous front.book covers.Any lover of Stephen king and his books will be happy to have this in his or her book library.	2012-05-02
US	33244160	RDY9MEI93E12C	0312618913	360883989	You Can't Have My Planet: But Take My Brother, Please	Books	5	4	5	N	Y	Earth Day!	First of all - I, Kevin, am not a book reviewer. So most likely this will be more of a honest review than most so-called \\"book critics\\" (Hey reader, did you hear that? I'm making fun of book critics!). Anyways, the book is called \\"You Can't Have My Planet: But Take My Brother, Please!\\" by James Mihaley. Thirteen-year-old Giles stumbles upon a situation where Earth is up for sale and its current tenants, humans, are going to be evicted. Giles inadvertently gets the task to represent and defend his race in an intergalactic court of law. With the help of his siblings, friends and an alien lawyer, Giles sets out to prove that humans deserve to stay on Earth. But there are some that are determined to make Giles, and the human race fail...<br /><br />I've read some reviews, a lot of them good. Some not-so-good... really? Some \\"critics\\" read too much into the story (pun intended). The story was fun from start to finish. This may be a book aimed towards a younger crowd but as an adult, I found it just as entertaining. The characters are exciting, the cheesy humor is spot on and the concept is well done and inspirational. The whole time reading this, I pictured the \\"movie version\\" in my head - either live action or one of those Pixar-type animated films. I, Kevin, can't wait for a possible movie for this! (Hey reader, if you know the author, can you ask him if I, Kevin, could have a part as a voice of one of the characters if an animated feature is made? Thanks!). The only problem I had with this book was when I finished it, I didn't want it to end...<br /><br />If you are an avid reader who doesn't wear \\"serious pants\\" and just want a fun and friendly book to read for a change, I highly recommend this book. Happy reading.	2012-05-02
US	50671373	R2NMW8ISTOEOXK	1891121588	398608260	Fundamentals of Electromagnetics with MATLAB	Books	1	2	2	N	N	Nope!	The first 3 chapters are well written. The last 4 are incoherent, explained poorly, and the problems at the end of the book often can't be solved with the given information. Terrible treatment of smith charts, and the antenna chapter is useless. Glad I had a good professor and didn't need to crack this bad boy for anything but the homework.	2012-05-02
US	27195216	R3RHTWEEX8UY68	0741413485	5529140	Link	Books	1	5	10	N	N	Poorly written	Just another poorly written spin off without much feeling for the original game. Don't think the author even knows the plot of the games.	2012-05-02
US	12923697	R2XIKTAR1URUMB	1401931510	133924594	Mom Energy: A Simple Plan to Live Fully Charged	Books	5	0	0	N	N	Searching for more mom Energy!	Being a mother today takes the strength and stamina of a superhero.  The rewards are limitless, but so are the demands.  Without a foolproof way to recharge, productivity and patience start to wane.  You sacrifice one thing to accomplish another.  Or you struggle simply to get through the day.  Eventually your health and well being take a hit.<br /><br />As a mom, we give and give some more. We eat cold food, or nothing at all... or even worse, left over scraps off our children's plates. Our energy is depleted and most moms are searching for more energy.  I know I was, am, and will always continue to search for ways to keep up with my three active boys.<br /><br />A few weeks ago I finished reading a book called Mom Energy by Ashley Koff and Kathy Kaehler.  This book helps tired moms find their energy, and regain their focus back on them.<br /><br />Mom - n. The woman for whom energy demands consistently exceed her reserves<br /><br />The book Mom Energy speaks to all moms who are tired and are craving and seeking more energy.  The authors (one of them is a registered dietician) give tips and tricks on how to get your groove back.<br /><br />They divide the book into different talking points and sections: reorganize, recharge and rehabilitate.<br /><br />As a mom we must reorganize our priorities, first by putting our needs first.  We must recharge our own batteries to be able to keep up with our children and never ending to do list.  Lastly, we must rehabilitate and re-learn how to live a healthy and active (mom energy) life.<br /><br />MOM ENERGY Talking Points<br /><br />1. Mom Energy: There isn't a mom out there who isn't seeking better energy but what moms are often presented with are, at best, energy band-aids, at worst, energy zappers. We offer energy sustainers so that all moms can upgrade their energy<br /><br />2. The Core of the Mom Energy problem: It starts at the core -- digestive wellness! Over 25 million women have been diagnosed with irritable bowelsyndrome and millions more have digestive complaints. Our digestive system is where our energy begins and ends so digestive wellness is a key to Mom Energy.<br /><br />3. Nutrition and Balance: Most of the nutrition taught for years worked counter to how the body actually works -- and counter to good energy. Calorie counts, points, one food group over another, weighing foods ...moms have tried all of these and failed because they aren't physiologically delivering what the body wants and needs. We present eating occasions -- the concepts of nutrient balance and frequency -- and explain why this is the Mom Energy secret nutrition recipe for success.<br /><br />I really enjoyed and learned a lot from reading this book, and think that if you are searching for ways to get your groove back... find more mom energy you would benefit from reading this book!<br /><br />Disclosure: I received this book for free through netgalley for sole purpose to read, enjoy, and review.  No compensation was received.  All opinions are my own.	2012-05-02
US	25822716	RW00TDPV9U93E	1595554599	942139077	The Jefferson Lies: Exposing the Myths You've Always Believed About Thomas Jefferson	Books	1	35	76	N	N	Saw the author on The Daily Show	I saw the author on The Daily show tonight and was amazed that Jon Stewart let him get away with his crap. Not a word was mention of Jefferson's strong stand about seperation of church and state. It was a big disappointment, I really respect Jon Stewart, he is intelligent and doesn't usually suffer fools, but he let this buffoon get away with all his stupid statements with almost nary a challenge.	2012-05-02
US	11094107	R331L6WUVG8K9Y	1607469138	477328167	From the Dog's Mouth: Barks, Yelps and Growls	Books	5	5	5	N	Y	Darby Soars	I was blown away by this book. Mr Darby- the dog who wrote this book<br />as there is no mention of another author-has so much personality<br />and heart that it is frightening, heartbreaking and laugh out loud funny<br />all at the same time. You will not be disappointed.	2012-05-02
US	11767372	R3NH1P4C3LH445	0764146297	586430256	Writing and Illustrating the Graphic Novel: Everything You Need to Know to Create Great Work and Get It Published	Books	5	0	1	N	N	Verry Usefull	Pretty good book especially if your just starting out. It also has a list of a few good books to read for specific subjects like inking, story boarding and the usual all of which have been very useful. Prior to reading this I didn't really think about comics/graphic novels(same thing) as sequential art or even putting establishing shots. Some things mentioned are obvious others like the types of panels and what they are used for and word balloon counts not so much. If you are just starting out it has a lot of useful info and you might even feel like you know everything about the creation of a graphic novel. The truth is like any book on the subject it has some general info and a few things unique to the book it doesn't have everything about writing a graphic novel or making one you'd have to either take classes or read more books and a bunch of other self education and research. This is a great read if your new. If your more experienced I honestly couldn't say you may get something out of this or you might not.<br />If your thinking of working on your own(pencils and coloring) a few other good books are:<br /><br />penciling: DCs guide to penciling comics, Drawing the Head and Figure Jack Ham, and of course life drawing classes, Idraw girls.com was also pretty useful there premium tutorials are also worth getting, and obviously you tube has some good videos on all these subjects.<br />Coloring: Hi-Fi Color for Comics(don't get the kindle edition it has no disc or download of the files its a pain and its easier to read in paperback), Digital Manga Workshop(if you aint a manga fan don't let its cover turn you off it has pretty useful info),<br />general: Drawing words and writing pictures, Manga Matrix, How to Draw comics the Marvel Way,Everything Guide to Writing Graphic Novels:(Short but easy to read and it has a lot of good resources and info I wish I new about earlier)<br />Lettering: Comic Book Lettering: The Comic Craft Way (You can save more money by using Inkscape or Macromedia Freehand just look them up online instead of Adobe Illustrator or you can spend 600-700 dollars or better yet 1000 for Quark express to use it how you'd use inksckape or freehand)<br /><br />One last thing you can find some of these books at libraries but some of them are good to own to have as references or just to read again(Hi-Fi Color, Comic Book Lettering,Drawing the Head and Figure and a few others)	2012-05-02
US	52977415	R3OW0AIVLEDIQ7	0262016729	624789283	The Clash of Generations: Saving Ourselves, Our Kids, and Our Economy (MIT Press)	Books	3	99	121	N	N	Fiscal analysis 1; Policy suggestions 3; Financial planning 5	This book covers three themes: 1) a fiscal analysis of the US; 2) a set of related policy recommendations; and 3) financial planning to survive the prospective challenging times.  In summary, the fiscal analysis is absurd. The policy recommendations are often quite all right.  And, the financial planning is outstanding.  Kotlikoff (the main author) does not have a good handle on macroeconomics (poor fiscal analysis).  But, the more he drills down to the individual level (financial planning) the more he excels.<br /><br />Kotlikoff's assessment of the US fiscal problems border on the absurd.  He advances that all familiar fiscal measurements like Budget Deficit/GDP or Debt/GDP are completely wrong.  And, that the only representative fiscal measure is his own construct: the US Fiscal Gap which he currently calculates at $211 trillion.  Kotlikoff artifically boosts his $211 trillion Fiscal Gap in several ways:<br /><br />... First, he relies on a worst case scenario: the CBO alternative scenario.  He wrongly dismisses the CBO baseline scenario as he thinks the latter freezes government spending as if there were no economic growth and no inflation.  This is incorrect.  The CBO baseline scenario is reasonable and relies on credible economic assumptions of long term GDP growth, inflation, and commensurate increase in Government spending.  However, it projects that current laws will be fully implemented.  The CBO alternative scenario uses the same economic assumptions, but it assumes that current laws will be tweaked (Bush tax cuts will not expire, AMT to be indexed).  Unsurprisingly, the CBO alternative scenario is unsustainable with a resulting skyrocketing US Debt/GDP ratio.<br /><br />... Second, he discounts future Budget Deficits by a surprisingly low discount rate of only 3%.  That is the simplest way to boost his overall Fiscal Gap.  Had he used a much more reasonable long term risk free rate of 5% to 6%, his Fiscal Gap would probably be less than half of the $211 trillion.<br /><br />... Third, his Fiscal Gap beyond 75 years (ending value) accounts for about two thirds of the total.  He probably calculates this ending value by taking the last estimated Budget Deficit in 75 years and dividing it by his discount rate minus an estimated growth of such Budget Deficits.  By using a growth rate nearly equal to his discount rate, he can generate any huge value he wants.<br /><br />As you can tell, Kotlikoff can use many levers to create a Fiscal Gap as incredible as he wants.  This does not mean this Fiscal Gap measure is representative, or even informative.  The opposite is closer to the truth.<br /><br />Kotlikoff sticking with his flawed Fiscal Gap calculations derives that Greece is in better shape than the US.  That's because their Fiscal Gap is only 12 times GDP vs the US' 14 times GDP.  Meanwhile, Greece before its most recent Euro Zone bail out had a Debt/GDP ratio close to 300%.  It just defaulted on nearly 70% of its Debt (70% write down on all debt held by private investors).  Greece is caught in a vicious recession with negative GDP contractions of 7% per year and unemployment of 21%.  Its 10 year interest rate on its debt is an unsustainably high 21%.  Meanwhile, the US Debt/GDP ratio is still a modest 72%.  Its economy is now growing at over 2% per year.  Unemployment rate is declining (currently 8.2%) and 10 year interest rates are less than 2%.  Last but not least, the US has full sovereign control of its fiscal and monetary policies.  Meanwhile, Greece does not, as it has become a ward of the Euro Zone.<br /><br />Besides his Fiscal Gap, Kotlikoff developed other dissonant macroeconomic constructs.  One of them is that foreign exchange levels have no impact on foreign trade flows.  Thus, China, in his view, does not manipulate its currency to boost its export to the US.  He states that if China would let its currency appreciate by 25% vs the Dollar, it would be associated with a 20% drop in its money supply, lowering its production costs by the same amount so the price of its exports (production costs times FX level) would actually not change!  There are several reasons why this principle is false.  FX levels are not so directly linked to money supply changes.  Also, the 20% drop in money supply, suggested by Kotlikoff, would cause a huge deflationary contraction leading to a potential Chinese Depression.  There is no way China could handle the repercution of a 20% contraction in its money supply.  Also, another way to demonstrate that Kotlikoff relationship between FX rates and money supply does not hold is how could his model handle a multi-currency world.  China has only one money supply that could not possibly manage ten different FX rates with different foreign currencies some being overvalued others undervalued relative to the Chinese currency.<br /><br />Another of his dissonant concepts is that the household sector is almost solely responsible for the US declining savings rate.  But, instead the Budget Deficit has had a huge impact on our nation's savings rate.  After all, his Fiscal Gap suggests that too.  That's a contradiction.<br /><br />Kotlikoff's description of upcoming run on Treasuries and related run on banks (depositors to \\"turn cash into closets full of canned soup\\") does not make sense.  He deducts those from his observations that in August 2011 when S&P downgraded US Debt from AAA to AA+, the stock market dropped by 20%.  However, he ommits to mention that at the same time Treasury yield dropped.  That's actually the opposite of a run on Treasuries.  That is a flight to quality towards Treasuries.<br /><br />When it comes to his recommendations, they are uneven some bad and some excellent ones.<br /><br />His plan to fix the international financial system by converting all banks to pass through entities like mutual funds is problematic.  It would eliminate credit formation.  Without that, an economy stalls.  Forget economic growth and rising living standard.<br /><br />His health care plan is the Paul Ryan plan for all.  The voucher system would control how much the Government spends on health care.  But, it would not control overall health care costs.  Thus, the public would be burdened with a rising portion of health care costs.  The CBO analysis of Paul Ryan's plan confirmed that.<br /><br />His tax plan is excellent.  He would replace the income tax by a consumption tax and inheritance tax with provisions to make them progressive.  It would raise more Government revenues more efficiently than the current tax code.<br /><br />His plan to privatize Social Security is very good.  The payroll tax would be 8% invested in a broadely diversified set of indices across numerous asset classes of stocks, bonds, and real estate.  The investment allocation would be very conservative with 60% allocated to bonds (this may be a bit too high).  And, the Government would guarantee a return equal to inflation so anyone's Social Security retirement (SS) account would at least maintain its purchasing power.  At retirement, such SS account would be annuitized so the retirees would not bear anymore investment risk when they can least afford it.<br /><br />Both Kotlikoff and Burns contributed to the excellent financial planning sections.  The entire chapter 12 on the subject is outstanding.  Their recommendations to avoid Wall Street and any professional advisors and save the money to invest yourself is excellent.  They suggest you stick to index funds and invest in several different asset classes.  They suggest just three or four such index funds that cover efficiently the entire investment world.  Those index funds typically charge only 0.15% of assets or only one seventh of actively managed funds.  Yet, the index funds deliver superior results.<br /><br />The authors recommendations on retirement (chapter 13) are very interesting.  They suggest plenty of ways of reducing costs and increasing income including selling a home, renting, moving to a lower cost State or even country.<br /><br />As reviewed this book is really uneven.  Unfortunately, Kotlikoff's fiscal and macroeconomic fallacies brought the average down.  If the two authors had just focused on where they excel (financial planning, retirement strategies), it could have been an excellent book.ard.<br /><br />His health care plan is the Paul Ryan plan for all.  The voucher system would control how much the Government spends on health care.  But, it would not control overall health care costs.  Thus, the public would be burdened with a rising portion of health care costs.  The CBO analysis of Paul Ryan's plan confirmed that.<br /><br />His tax plan is excellent.  He would replace the income tax by a consumption tax and inheritance tax with provisions to make them progressive.  It would raise more Government revenues more efficiently than the current tax code.<br /><br />His plan to privatize Social Security is very good.  The payroll tax would be 8% invested in a broadely diversified set of indices across numerous asset classes of stocks, bonds, and real estate.  The investment allocation would be very conservative with 60% allocated to bonds (this may be a bit too high).  And, the Government would guarantee a return equal to inflation so anyone's Social Security retirement (SS) account would at least maintain its purchasing power.  At retirement, such SS account would be annuitized so the retirees would not bear anymore investment risk when they can least afford it.<br /><br />Both Kotlikoff and Burns contributed to the excellent financial planning sections.  The entire chapter 12 on the subject is outstanding.  Their recommendations to avoid Wall Street and any professional advisors and save the money to invest yourself is excellent.  They suggest you stick to index funds and invest in several different asset classes.  They suggest just three or four such index funds that cover efficiently the entire investment world.  Those index funds typically charge only 0.15% of assets or only one seventh of actively managed funds.  Yet, the index funds deliver superior results.<br /><br />The authors recommendations on retirement (chapter 13) are very interesting.  They suggest plenty of ways of reducing costs and increasing income including selling a home, renting, moving to a lower cost State or even country.<br /><br />As reviewed this book is really uneven.  Unfortunately, Kotlikoff's fiscal and macroeconomic fallacies brought the average down.  If the two authors had just focused on where they excel (financial planning, retirement strategies), it could have been an excellent book.	2012-05-02
US	29156586	R1972P7MSBCNY4	0312346069	387244030	On the Night You Were Born	Books	5	0	0	N	Y	Everything you've wanted to say to your child...	This was a birthday gift for my nine year old son.  Every birthday and Kwanzaa I purchase one special book for him.  I am in love with Nancy Tillman's books anyway, however, this is the first one I have purchased.  The illustrations are simply beautiful, very soft - kind of like watercolors. If you have a child who likes animals - they will appreciate the illustrations.  Most importantly - the book reads like a poem (not in iambic pentameter or rhyme).  It isn't wordy which lends itself to a warm, whimsical nature.  My favorite part is the very last page which simply reads, \\"You are loved.\\"  This book is very appropriate and of the correct quality (hardback) for gift-giving.  It is very well-suited for younger children or, as in my case, as a special something for a tender-hearted older child.  You can't go wrong.  Enjoy!	2012-05-02
US	19800916	R2BCYUNKBPOO65	1607149710	555658435	Kaplan SSAT & ISEE 2012 Edition (Kaplan SSAT & ISEE for Private & Independent School Admissions)	Books	3	4	5	N	Y	same tests as 2011 version	The 2012 edition seems the same as 2011. I bought thinking it would have different practice tests but they are identical.  Otherwise good practice/ review. Returned as we don't need 2 copies.	2012-05-02
US	46225446	RD3MV5N33JULF	1582409110	820615393	Monster Zoo	Books	5	0	0	N	Y	Great read	Monster Zoo reads like a good animated movie. Maybe that's not right. It reads the way animated movies should be. It's got a good vision and has a heck of a good time with the cast of characters, even the ones turned evil. The drawings are fantastic and the story takes you straight from the beginning to the end with ease and speed. TenNapel is a good storyteller and I'm glad he tries to put out a graphic novel a year. I definitely recommend this, it's good for kids, adults and grown up kids. You'll like it.	2012-05-02
US	15975117	R2TRZVEDIIFD7E	045123653X	693379479	Sparks Fly: A Novel of the Light Dragons	Books	3	8	10	N	Y	meh	positive - a lot of humorous and likeable characters.<br />negative - way to much going on. I cant stress this enough.<br />I have read all the dragon books so far, but I am done. I believed this is the 3rd and final light dragons book. Be sure to also read the the 4 Green dragon (aisling grey) books, and the 3 silver dragon books before reading these books.	2012-05-02
US	26768986	R126934SSKHQYO	0500258600	183124028	Athanasius Kircher's Theatre of the World	Books	5	4	5	N	Y	well done	I have had the small paperback on Kircher by the same author from the 70s and finally a well done book has been released on this curious creative man from ages back....	2012-05-02
US	21222779	RISKYYK8U6XFT	080244864X	709357155	Hush: Moving From Silence to Healing After Childhood Sexual Abuse	Books	5	1	1	N	N	Best Book Ever (Next to the Bible	This book has helped me through a lot this past semester it college. Nicole, you did an amazing job sharing your story in this book and throwing in scripture also. I really enjoyed reading it. Once I started reading, I could not put it down. It truely taught me to forgivr my abuser. Althpugh I still struggle at timesm I just look back at the book and read it. :) Amazing book that has helped me believe in myself again. :) Thank you.	2012-05-02
US	29688385	R1PZY2S695QLTT	038542017X	507593319	Like Water for Chocolate: A Novel in Monthly Installments with Recipes, Romances, and Home Remedies	Books	2	0	1	N	Y	Wouldn't recommend it	I purchased this for a college class. It was shipped on time and arrived in perfect condition. However, I did not enjoy reading this book. A little too strange for my tastes. If you are into magical realism and romance smashed together then this is the book for you. Otherwise, I would look elsewhere.	2012-05-02
US	10431270	R1KM9PSLQWJD9Y	1934356581	30298050	The Agile Samurai: How Agile Masters Deliver Great Software (Pragmatic Programmers)	Books	5	0	0	N	N	Awesome	This book is the best book on software engineering that I have every read.<br />The language is clear concise precise and it will provide you with easily applicable techniques to boost your productivity and deliver production-ready code easily.<br />Buy it right away !	2012-05-02
US	11325677	R3KLMNCQ3JPJEW	0439023491	245449872	Catching Fire (The Hunger Games)	Books	5	0	1	N	Y	Great story, great characters	The second book in the series does not disappoint.  The story isn't as original and the relationship between Katniss and Peeta seems strained.  But overall it is an exciting book and not at all predictable.  The ending is a pleasant surprise but not at all predictable.	2012-05-02
US	23200083	R2PNB18NBY39T0	057810086X	753928539	Where in the World is Away?	Books	5	4	4	N	N	A Great Book With a Great Message!	This was a wonderfully written book that speaks about the environment, friendship and so much more! I loved the fact that they printed the book with soy ink and on environmentally friendly paper. I know that I had some great conversations with my own daughters about the importance of this and about being good to our environment altogether while reading this book and I know your family will as well! Also with the book though is a CD that was another great addition to the book itself. The author has done a great job at sharing a very important story and the illustrator has come up with images that just jump off the page. This was a great book that I truly enjoyed reading and I know that you will too!	2012-05-02
US	16210859	R2RZ62EPPKK3XO	B00740FYV4	656445346	The Man in the Moon (Guardians of Childhood)	Books	5	0	0	N	Y	perfect	Bought for my granddaughters.  They love it.  Illustrations are beautiful.  It has become a favourite in a short space of time.	2012-05-02
US	26721603	R3DTESO4FUAPKQ	1455502413	137970084	Rather Outspoken: My Life in the News	Books	5	90	102	N	N	Rather knocks it out of the park!	I have worked for network television news for over 30 years, only Mr. Rather has the courage to tell the absolute truth :<br /><br />On the Standards of American Journalism Today<br /><br />\\"American journalism is in crisis, in my opinion, there are a lot of reasons for that, but not the least is what's happened to the business of journalism as well of the practice (of journalism).  There has been the corporatization, the politicization and the trivialization of the news...and in many ways, we in journalism have lost our spine, we've lost our grit, our gut...I see some signs of it getting somewhat better...but we now have a situation where no more than 6, possibly as few as 4, major global corporations, control about 80% or more of our true national circulation (news media)...Very big business... is `in bed' with big government in Washington whether it be Republican or Democratic.  That affects what you see, hear and read in the news, and that is not a very good situation for us.  Because you and I know that a free press, an independent, fiercely independent press is necessarily the red beating heart of  democracy.  When you diminish the standards, when you have this political and business influence, it's not healthy.  Whether you consider yourself a conservative, or progressive or liberal it's not good for the country\\".	2012-05-02
US	20938090	RZ1TA5TBSZJ4U	156500048X	176209246	California Missions	Books	5	0	0	N	Y	Great for 4th Grade Teachers	If you have to teach your students how to write a research paper, this is a great source since it has a fair amount of information on each individual mission.  Has worksheets for lessons as well.	2012-05-02
US	36697482	RBK31P7FGQEG7	0670063533	710947105	Sacco and Vanzetti: The Men, the Murders, and the Judgment of Mankind	Books	5	4	4	N	Y	Everything a good history book should be	The trial of Sacco and Vanzetti was a case that divided America, defined politics, and sent shockwaves around the world in the early 1920s.<br /><br />I knew nothing about it. I remember some faint mention of it in history class, but...holy crap.<br /><br />Watson paints an adept picture of a fearful and uncertain America after the ravages of WWI and the flu epidemic that sets the stage for the trial. After introducing us to the world, the country, and the men themselves, Watson launches into a detailed and entertaining description of the events--the payroll murders, the investigation, the trial, the appeals, and finally, the executions. The detail he uses speaks to the excellent research, and the writing, though at times a bit liberal with hyperbolic flourishes, draws the reader in. He entertains, informs, and awakens a great sense of shame and injustice in the reader, as well he should.<br /><br />Watson shows the men for what, as far as anyone can tell, they were: militant anarchists and hardworking men, one a bookish intellectual and the other a devoted family man. Very likely innocent in the crimes they were executed for, but undeniably involved in a terrorist organization, they were neither angels or demons--just men who believed in something. He shows that no one can really know what the two were involved in, but that, without a doubt, justice failed. The trials were riddled with prejudices, the law bent towards a verdict that was determined without influence of the evidence.<br /><br />In short, the book is well-written, engaging, and for the non-scholars and somewhat ignorant (me), quite enlightening.	2012-05-02
US	32079664	R1O2H6411TZFJN	1469751488	19327809	Chasing Normal	Books	5	0	0	N	N	Truly GREAT read.....AWESOME book!!!!!	I started this book not knowing how well I would like it because I am not a big fan of basketball....was I ever in for a surprise!!  T.L. Hoch has an excellent way of grabbing your attention from the very beginning and drawing you into the story...fan of basketball or not! His characters are interesting in this story and he sends a strong message to everyone reading this book that it is NOT all about winning, its about caring, kindness, and being a team player.  I have to say that I am not done with this book yet, I have been reading little bits of it here and there, I don't want it to end....it's that good!!  I highly recommend reading this book if you want a great feel good story with great characters, storyline and message...you won't be sorry you did!  I am anxiously awaiting his next installment in this series of books.....HURRY PLEASE!!!! :)	2012-05-02
US	25248847	R29NH81KQA3R0F	0767916107	454814561	Why Men Don't Have a Clue and Women Always Need More Shoes: The Ultimate Guide to the Opposite Sex	Books	5	0	0	N	Y	:-)	I found this book really helpfull in my relationship, could relate to most of the stuff printed in this book. And has giving me a new prospective on looking and improving my relationship.	2012-05-02
US	30108574	RHNMODFHF94MB	1934230340	580683418	Another One Night Stand	Books	5	0	0	N	N	Cheaters, Watch Your Backs!	Writing steamy, drama-filled novels should be Kendall Banks' trademark.  Banks keeps the drama coming a fast pace.  Great choice for book club discussions.  Bravo, Banks!  Cherlina Works - author of Nothing Can Come Between Us: Well, Maybe a Hater and Jewel's Magical Christmas.	2012-05-02
US	48489929	R3LMC341WATUN6	0982659806	702603991	Thousand Suns: Starships	Books	5	3	3	N	Y	Space Combat at its finest!	Starship Combat! This is much more detailed version of the simple starship combat system that is in the Thousand Suns Core rulebook. I really like the detail. The authors were really thinking when they put a simplified version in the core book, for when the players need some sort of short space combat, that flows into the role-playing aspect of the game. Then, they give you the more meaty version in this supplement, for those times, that you want to spend the night doing an all out space combat. Brilliant!<br /><br />This supplement expands the original, more simplified rules in the TS Core books. in a big way. It has Starship creation, combat rules,and a lot of campaign extras that have nothing to do with Starship combat, to add to your TS game.<br /><br />Space Navies: size, purpose and composition of space navies, crew training and positions and responsibilities, skill use and technology aboard ships, effects of FTL technology on campaigns, interstellar law, communications... and more.<br /><br />Chapter 1: All about Space Navies<br />Chapter 2: All about shipboard activities, FTL,etc..<br />Chapter 3: Combat! including put your PCs into the battle. Their character can make a difference in battle.<br />Chapter 4: Starship Creation. Their are many classes of ships and you can generate your own!<br /><br />This is a must have supplement and there is a revised edition in the works!<br /><br />Thousand Suns(v2) is one of the easiest and funnest RPGs that I have played in my 35 years of tabletop RPGing! The Thousand Suns: Starships, is a fantastic addition to the core rules! I love being able to RPG most sessions and then throw in a 'Mass Combat' space battle occasionally to heighten the game!<br /><br />The latest version of Thousand Suns RPG can be found in print and pdf at RPGNow.com	2012-05-02
US	30108574	R32QBD7SJ9FCPE	0312536984	354344894	Eviction Notice: A Hood Rat Novel (Hood Rat Novels)	Books	5	0	0	N	N	Wild and Crazy	A gripping read!  K'wan is on fire with this novel.  He takes his readers on a chilling ride right along with his lively characters.  Great job, K'wan!  Cherlina Works - author of Nothing Can Come Between Us: Well, Maybe a Hater and Jewel's Magical Christmas.	2012-05-02
